ParkingID,VehicleType,EntryTime,ExitTime,ParkingFee,Floor,SlotNumber,IsReserved,Violations
6771,Car,2023-12-12 01:56:00,2023-12-12 04:22:00,96.75,1,2,1,2
6772,SUV,2023-05-22 12:54:00,2023-05-22 13:25:00,19.81,2,32,0,0
6773,Truck,2023-10-04 07:23:00,2023-10-04 09:28:00,183.72,5,32,1,0
6774,Truck,2023-10-25 03:38:00,2023-10-25 04:59:00,87.43,3,40,0,0
6775,Car,2023-07-08 22:33:00,2023-07-09 02:06:00,238.65,5,6,1,2
6776,SUV,2023-06-18 11:40:00,2023-06-18 12:37:00,35.32,2,25,0,0
6777,SUV,2023-02-28 12:50:00,2023-02-28 13:05:00,12.55,4,3,0,2
6778,Bike,2023-12-29 22:39:00,2023-12-30 01:18:00,165.98,5,18,1,0
6779,Bike,2023-01-31 19:59:00,2023-01-31 23:12:00,141.03,4,50,1,1
6780,SUV,2023-10-13 03:44:00,2023-10-13 07:28:00,131.69,2,38,1,2
6781,Bike,2023-01-22 10:36:00,2023-01-22 12:04:00,74.66,3,43,0,2
6782,Car,2023-12-28 20:04:00,2023-12-28 20:26:00,27.67,4,3,1,2
6783,SUV,2023-03-01 18:47:00,2023-03-01 19:24:00,54.39,2,48,0,1
6784,Bike,2023-07-06 10:28:00,2023-07-06 14:17:00,397.51,4,5,1,0
6785,Truck,2023-02-25 22:17:00,2023-02-25 23:03:00,42.65,5,24,0,1
6786,SUV,2023-11-05 20:00:00,2023-11-05 20:29:00,21.37,2,34,1,0
6787,SUV,2023-11-06 13:29:00,2023-11-06 15:19:00,159.79,5,47,0,0
6788,Truck,2023-08-10 10:46:00,2023-08-10 13:23:00,259.48,1,48,0,0
6789,Car,2023-08-03 04:54:00,2023-08-03 08:35:00,319.17,2,39,0,0
6790,Truck,2023-01-10 16:48:00,2023-01-10 19:48:00,319.68,4,48,1,0
6791,SUV,2023-01-29 10:14:00,2023-01-29 10:44:00,31.18,1,24,0,1
6792,Car,2023-05-03 10:57:00,2023-05-03 12:04:00,51.63,5,36,1,2
6793,Bike,2023-07-10 02:21:00,2023-07-10 05:19:00,200.78,5,28,0,1
6794,Bike,2023-12-02 06:48:00,2023-12-02 07:20:00,58.63,4,48,1,2
6795,Bike,2023-01-30 01:49:00,2023-01-30 03:07:00,141.67,1,49,1,2
6796,SUV,2023-02-09 18:58:00,2023-02-09 20:35:00,191.25,3,34,0,2
6797,Truck,2023-08-05 10:44:00,2023-08-05 13:26:00,307.9,4,16,0,1
6798,Car,2023-09-06 08:56:00,2023-09-06 12:48:00,424.38,5,36,1,0
6799,Bike,2023-03-30 21:55:00,2023-03-30 23:20:00,81.27,2,7,0,0
6800,Car,2023-09-14 06:32:00,2023-09-14 10:24:00,317.41,1,18,1,2
6801,SUV,2023-03-12 12:35:00,2023-03-12 13:54:00,123.58,3,6,1,0
6802,Bike,2023-08-31 12:40:00,2023-08-31 14:21:00,144.4,2,50,1,0
6803,SUV,2023-08-04 07:27:00,2023-08-04 10:52:00,269.21,1,28,1,1
6804,Truck,2023-03-01 08:13:00,2023-03-01 10:15:00,98.42,4,39,1,0
6805,SUV,2023-02-12 15:37:00,2023-02-12 15:56:00,32.11,4,34,1,0
6806,SUV,2023-05-20 00:29:00,2023-05-20 01:31:00,44.73,1,41,1,1
6807,Truck,2023-05-28 16:45:00,2023-05-28 17:48:00,72.58,3,29,1,0
6808,Car,2023-12-15 21:29:00,2023-12-16 01:25:00,445.4,1,4,1,2
6809,Truck,2023-06-20 03:57:00,2023-06-20 06:46:00,258.64,2,14,0,1
6810,Truck,2023-02-10 08:26:00,2023-02-10 08:49:00,43.34,2,5,1,0
6811,SUV,2023-12-27 21:31:00,2023-12-27 22:44:00,104.28,4,25,1,0
6812,Car,2023-02-19 11:49:00,2023-02-19 13:20:00,89.22,1,39,1,1
6813,Bike,2023-03-25 06:21:00,2023-03-25 07:45:00,118.29,4,8,0,2
6814,Truck,2023-10-27 23:38:00,2023-10-28 00:13:00,48.03,3,15,0,1
6815,Car,2023-03-11 18:56:00,2023-03-11 19:16:00,16.16,2,19,0,2
6816,Truck,2023-12-11 08:24:00,2023-12-11 11:24:00,341.58,5,11,0,1
6817,Truck,2023-08-27 08:50:00,2023-08-27 09:58:00,86.97,5,20,0,0
6818,Truck,2023-11-14 04:49:00,2023-11-14 08:38:00,139.95,1,36,0,1
6819,Truck,2023-07-07 21:27:00,2023-07-08 00:07:00,179.11,1,18,1,1
6820,SUV,2023-12-25 05:03:00,2023-12-25 06:16:00,97.7,5,14,0,2
6821,Car,2023-12-16 23:17:00,2023-12-17 00:34:00,108.77,1,38,0,1
6822,Car,2023-10-16 14:24:00,2023-10-16 18:02:00,220.74,2,25,0,2
6823,Car,2023-07-18 16:43:00,2023-07-18 18:36:00,190.92,3,16,0,1
6824,Truck,2023-05-09 20:23:00,2023-05-09 23:07:00,140.33,3,18,0,0
6825,SUV,2023-02-23 12:33:00,2023-02-23 14:20:00,148.98,4,1,1,1
6826,Truck,2023-09-14 23:24:00,2023-09-15 02:47:00,343.63,2,40,1,0
6827,Truck,2023-03-01 05:17:00,2023-03-01 07:53:00,127.91,1,1,0,2
6828,Car,2023-07-03 07:03:00,2023-07-03 09:21:00,143.1,1,1,1,2
6829,Truck,2023-11-30 08:54:00,2023-11-30 10:02:00,71.77,4,21,0,2
6830,Bike,2023-08-16 06:20:00,2023-08-16 07:16:00,79.95,4,25,1,2
6831,Truck,2023-03-22 04:04:00,2023-03-22 05:49:00,145.6,1,27,1,1
6832,Bike,2023-05-16 20:54:00,2023-05-16 22:54:00,81.04,1,10,0,1
6833,Truck,2023-04-18 21:56:00,2023-04-19 00:55:00,269.56,2,50,0,1
6834,SUV,2023-01-15 18:51:00,2023-01-15 20:22:00,52.74,4,12,0,0
6835,SUV,2023-01-31 20:12:00,2023-02-01 00:01:00,447.86,2,28,1,1
6836,Car,2023-08-06 16:35:00,2023-08-06 17:56:00,99.89,1,49,1,0
6837,Truck,2023-06-27 08:02:00,2023-06-27 09:01:00,97.04,5,32,0,0
6838,Bike,2023-03-22 13:02:00,2023-03-22 15:47:00,295.17,5,33,0,1
6839,Bike,2023-12-16 10:39:00,2023-12-16 11:04:00,34.71,1,8,1,0
6840,Truck,2023-05-19 15:56:00,2023-05-19 19:44:00,229.6,4,42,0,2
6841,Bike,2023-10-14 07:36:00,2023-10-14 08:01:00,23.0,5,26,1,1
6842,SUV,2023-12-14 12:54:00,2023-12-14 14:42:00,195.07,4,42,1,1
6843,Bike,2023-06-16 09:09:00,2023-06-16 11:48:00,176.45,5,50,0,0
6844,Car,2023-03-13 01:26:00,2023-03-13 02:04:00,39.67,4,41,1,1
6845,SUV,2023-01-11 09:30:00,2023-01-11 13:04:00,359.45,5,2,1,1
6846,SUV,2023-04-05 03:27:00,2023-04-05 05:18:00,73.67,4,35,1,0
6847,SUV,2023-06-09 05:58:00,2023-06-09 06:14:00,29.65,2,34,1,1
6848,Truck,2023-01-28 10:56:00,2023-01-28 14:25:00,371.75,4,6,0,1
6849,Truck,2023-03-18 02:25:00,2023-03-18 03:10:00,25.03,2,31,1,1
6850,SUV,2023-03-12 12:00:00,2023-03-12 15:58:00,441.68,2,23,0,0
6851,Truck,2023-07-06 13:59:00,2023-07-06 16:42:00,149.35,1,12,1,1
6852,Bike,2023-10-17 10:52:00,2023-10-17 14:05:00,368.89,2,28,0,1
6853,Truck,2023-07-25 07:35:00,2023-07-25 09:57:00,197.31,3,15,1,1
6854,Truck,2023-07-28 02:40:00,2023-07-28 03:33:00,81.4,2,19,1,2
6855,SUV,2023-10-21 16:08:00,2023-10-21 19:50:00,400.49,4,12,0,1
6856,Car,2023-11-03 03:21:00,2023-11-03 06:34:00,139.17,2,50,1,0
6857,Car,2023-06-26 15:40:00,2023-06-26 19:01:00,366.42,4,48,0,2
6858,Car,2023-07-18 20:32:00,2023-07-18 21:27:00,43.97,4,2,1,0
6859,Bike,2023-07-12 10:05:00,2023-07-12 10:24:00,10.52,3,11,0,1
6860,Truck,2023-01-15 08:34:00,2023-01-15 09:08:00,53.82,2,44,0,1
6861,Car,2023-11-03 08:46:00,2023-11-03 09:11:00,13.57,2,37,1,1
6862,SUV,2023-11-08 18:40:00,2023-11-08 21:51:00,231.03,5,38,1,2
6863,Car,2023-07-23 07:02:00,2023-07-23 09:02:00,117.18,5,25,1,1
6864,Car,2023-08-06 00:05:00,2023-08-06 03:25:00,174.83,1,43,1,0
6865,Truck,2023-08-09 10:23:00,2023-08-09 12:34:00,169.04,4,21,1,2
6866,Truck,2023-08-26 05:28:00,2023-08-26 08:01:00,269.96,3,42,1,0
6867,Truck,2023-04-08 02:24:00,2023-04-08 04:55:00,83.8,5,36,1,0
6868,Bike,2023-07-07 09:05:00,2023-07-07 12:59:00,165.78,2,9,1,0
6869,Bike,2023-07-20 17:09:00,2023-07-20 20:07:00,127.73,1,12,1,0
6870,Car,2023-07-29 23:39:00,2023-07-30 01:56:00,260.04,3,10,0,0
6871,Truck,2023-03-20 20:20:00,2023-03-20 22:59:00,220.65,2,46,0,1
6872,Car,2023-10-23 21:06:00,2023-10-24 00:20:00,238.48,2,5,0,0
6873,SUV,2023-07-15 22:31:00,2023-07-16 01:29:00,229.66,4,33,1,0
6874,SUV,2023-10-16 06:07:00,2023-10-16 07:38:00,153.63,4,5,0,1
6875,Truck,2023-12-15 02:15:00,2023-12-15 05:14:00,309.21,5,16,1,2
6876,Truck,2023-12-16 14:41:00,2023-12-16 16:56:00,186.96,5,37,1,1
6877,SUV,2023-11-30 14:18:00,2023-11-30 18:01:00,445.35,2,37,1,2
6878,Truck,2023-01-07 23:39:00,2023-01-08 01:57:00,119.6,2,29,1,0
6879,Bike,2023-12-27 13:24:00,2023-12-27 16:50:00,275.01,5,18,0,1
6880,Bike,2023-08-04 22:57:00,2023-08-05 02:29:00,398.33,5,29,0,2
6881,Truck,2023-12-23 20:22:00,2023-12-23 22:57:00,176.94,2,6,0,2
6882,SUV,2023-12-02 14:35:00,2023-12-02 15:10:00,54.01,3,18,1,1
6883,Car,2023-03-31 07:23:00,2023-03-31 07:45:00,36.06,2,32,1,1
6884,Truck,2023-07-05 10:50:00,2023-07-05 14:28:00,434.3,3,42,0,1
6885,Truck,2023-06-25 00:42:00,2023-06-25 02:04:00,99.41,3,47,1,1
6886,Car,2023-09-14 03:52:00,2023-09-14 04:12:00,23.85,2,31,0,1
6887,Truck,2023-10-11 01:54:00,2023-10-11 03:24:00,110.68,1,11,0,0
6888,Car,2023-05-23 03:52:00,2023-05-23 05:33:00,89.21,5,26,0,0
6889,SUV,2023-05-06 19:17:00,2023-05-06 21:18:00,73.27,4,28,1,1
6890,Bike,2023-02-10 00:32:00,2023-02-10 03:13:00,169.52,2,27,0,1
6891,SUV,2023-12-10 14:21:00,2023-12-10 16:08:00,196.55,3,19,1,0
6892,Bike,2023-05-14 00:13:00,2023-05-14 02:18:00,180.92,2,45,0,2
6893,Car,2023-11-21 02:57:00,2023-11-21 06:04:00,251.73,5,27,1,0
6894,Bike,2023-06-18 05:19:00,2023-06-18 08:53:00,149.94,3,20,1,1
6895,SUV,2023-08-04 03:00:00,2023-08-04 04:47:00,163.5,4,3,0,2
6896,Bike,2023-04-26 22:16:00,2023-04-27 02:11:00,314.21,4,16,1,1
6897,Car,2023-12-24 02:40:00,2023-12-24 05:59:00,244.9,4,39,1,2
6898,Bike,2023-05-07 12:22:00,2023-05-07 14:40:00,146.24,1,44,1,1
6899,Truck,2023-02-15 19:21:00,2023-02-15 21:06:00,169.45,3,29,0,0
6900,SUV,2023-04-04 10:12:00,2023-04-04 10:31:00,33.12,3,15,1,1
6901,Truck,2023-11-18 16:54:00,2023-11-18 20:00:00,130.82,1,30,0,0
6902,Car,2023-05-11 06:17:00,2023-05-11 07:07:00,54.69,3,40,0,2
6903,Bike,2023-12-19 20:18:00,2023-12-19 21:36:00,110.87,1,49,1,0
6904,Truck,2023-05-11 04:42:00,2023-05-11 05:57:00,144.08,2,1,0,2
6905,Truck,2023-04-17 10:08:00,2023-04-17 11:25:00,99.66,5,29,0,1
6906,Bike,2023-09-28 12:40:00,2023-09-28 13:09:00,57.17,4,30,0,0
6907,Bike,2023-12-25 02:38:00,2023-12-25 05:23:00,207.79,1,40,0,2
6908,SUV,2023-01-12 13:10:00,2023-01-12 16:54:00,249.95,1,46,0,2
6909,Truck,2023-09-17 11:51:00,2023-09-17 12:22:00,24.95,1,32,1,2
6910,Truck,2023-05-21 21:15:00,2023-05-21 23:55:00,170.51,2,10,1,2
6911,Car,2023-09-12 23:55:00,2023-09-13 01:15:00,140.73,1,27,0,1
6912,SUV,2023-03-14 20:05:00,2023-03-14 22:00:00,110.37,5,8,0,1
6913,Car,2023-12-20 03:33:00,2023-12-20 06:51:00,338.05,5,36,1,1
6914,Truck,2023-11-20 14:31:00,2023-11-20 15:02:00,43.36,4,42,1,2
6915,Car,2023-11-09 18:08:00,2023-11-09 20:06:00,179.45,2,35,1,1
6916,Truck,2023-10-05 03:04:00,2023-10-05 03:46:00,56.83,5,36,0,2
6917,Truck,2023-07-20 03:54:00,2023-07-20 07:24:00,157.08,3,48,0,2
6918,Car,2023-12-16 23:49:00,2023-12-17 03:49:00,172.77,3,36,1,2
6919,Car,2023-07-01 06:31:00,2023-07-01 09:32:00,257.45,3,25,0,0
6920,Bike,2023-09-21 09:25:00,2023-09-21 13:24:00,343.49,1,20,1,1
6921,Bike,2023-08-16 14:20:00,2023-08-16 17:03:00,244.91,1,45,1,1
6922,Bike,2023-02-22 17:31:00,2023-02-22 19:24:00,97.21,3,17,0,0
6923,Truck,2023-03-06 11:20:00,2023-03-06 14:00:00,99.04,4,23,1,0
6924,Car,2023-09-05 12:17:00,2023-09-05 16:09:00,363.81,4,25,1,0
6925,SUV,2023-12-17 09:17:00,2023-12-17 12:26:00,123.03,1,48,1,0
6926,Truck,2023-01-19 15:54:00,2023-01-19 18:14:00,273.85,3,49,1,2
6927,SUV,2023-06-24 04:56:00,2023-06-24 07:53:00,100.31,4,31,1,1
6928,Car,2023-06-04 10:29:00,2023-06-04 13:59:00,409.53,1,6,0,1
6929,Truck,2023-03-03 14:14:00,2023-03-03 18:02:00,316.86,3,35,1,1
6930,SUV,2023-03-27 05:51:00,2023-03-27 08:59:00,114.93,2,4,0,2
6931,SUV,2023-05-29 00:58:00,2023-05-29 04:39:00,296.21,3,40,0,1
6932,Bike,2023-06-22 04:36:00,2023-06-22 06:49:00,84.55,3,20,1,0
6933,Bike,2023-07-03 23:08:00,2023-07-04 01:04:00,128.78,5,41,1,1
6934,Bike,2023-09-05 17:42:00,2023-09-05 21:13:00,180.45,5,1,1,1
6935,Truck,2023-03-20 18:42:00,2023-03-20 19:44:00,66.83,2,45,0,2
6936,Car,2023-02-04 07:12:00,2023-02-04 08:05:00,56.01,2,26,0,0
6937,Car,2023-02-18 11:50:00,2023-02-18 14:40:00,91.16,3,34,0,0
6938,Bike,2023-09-18 00:00:00,2023-09-18 02:12:00,73.66,4,10,1,0
6939,Bike,2023-12-08 21:05:00,2023-12-08 22:26:00,118.17,2,23,1,1
6940,Bike,2023-09-15 23:39:00,2023-09-16 00:38:00,108.61,3,49,1,0
6941,SUV,2023-01-25 12:15:00,2023-01-25 15:03:00,175.17,1,24,1,0
6942,Bike,2023-11-12 02:28:00,2023-11-12 03:23:00,78.97,5,13,1,1
6943,SUV,2023-12-09 05:23:00,2023-12-09 05:51:00,21.0,4,29,0,2
6944,Car,2023-02-05 09:27:00,2023-02-05 10:45:00,101.59,3,46,0,1
6945,Truck,2023-05-10 15:53:00,2023-05-10 16:22:00,39.17,1,27,0,2
6946,Truck,2023-07-02 09:40:00,2023-07-02 11:55:00,89.63,5,31,1,2
6947,Truck,2023-02-07 22:21:00,2023-02-07 22:40:00,34.68,1,43,1,0
6948,Truck,2023-08-16 11:27:00,2023-08-16 11:50:00,37.56,3,10,0,0
6949,SUV,2023-07-23 00:13:00,2023-07-23 01:42:00,135.14,2,31,1,1
6950,SUV,2023-07-10 16:56:00,2023-07-10 18:21:00,148.76,5,39,0,2
6951,Bike,2023-12-10 15:32:00,2023-12-10 17:58:00,213.27,1,10,1,1
6952,SUV,2023-11-18 21:27:00,2023-11-18 21:56:00,25.14,2,24,1,0
6953,Bike,2023-09-27 12:38:00,2023-09-27 16:18:00,135.93,4,33,1,2
6954,Bike,2023-03-20 16:21:00,2023-03-20 20:04:00,258.02,3,14,1,0
6955,Truck,2023-08-15 09:14:00,2023-08-15 10:57:00,174.45,3,35,0,0
6956,SUV,2023-03-02 08:46:00,2023-03-02 11:24:00,88.35,5,45,1,0
6957,SUV,2023-02-11 13:20:00,2023-02-11 14:13:00,34.96,1,34,0,2
6958,Bike,2023-06-11 17:03:00,2023-06-11 20:26:00,305.72,4,17,0,2
6959,Bike,2023-01-04 15:04:00,2023-01-04 18:12:00,336.64,5,21,0,0
6960,Car,2023-01-27 05:00:00,2023-01-27 06:44:00,62.43,5,32,0,2
6961,Car,2023-08-31 03:58:00,2023-08-31 05:29:00,72.3,1,3,0,0
6962,Bike,2023-06-14 02:16:00,2023-06-14 04:41:00,210.8,4,15,1,0
6963,Car,2023-02-04 05:37:00,2023-02-04 06:03:00,16.87,1,8,0,0
6964,Car,2023-11-27 07:16:00,2023-11-27 08:20:00,99.28,3,32,0,2
6965,Bike,2023-10-09 11:09:00,2023-10-09 12:47:00,109.99,2,38,0,1
6966,Bike,2023-08-21 16:49:00,2023-08-21 18:55:00,234.22,3,26,0,1
6967,SUV,2023-05-19 18:33:00,2023-05-19 20:37:00,219.88,3,30,0,2
6968,Bike,2023-08-28 04:41:00,2023-08-28 06:16:00,188.24,5,9,1,2
6969,Bike,2023-07-27 08:34:00,2023-07-27 10:51:00,188.28,3,32,0,0
6970,Truck,2023-03-17 11:41:00,2023-03-17 14:03:00,184.6,4,11,1,0
6971,SUV,2023-08-14 14:06:00,2023-08-14 15:49:00,77.42,3,22,0,1
6972,SUV,2023-06-05 23:26:00,2023-06-06 01:34:00,220.76,4,34,1,0
6973,SUV,2023-03-14 02:21:00,2023-03-14 03:41:00,73.46,1,41,1,1
6974,Truck,2023-12-29 20:50:00,2023-12-30 00:43:00,257.39,5,18,1,1
6975,Bike,2023-12-19 07:09:00,2023-12-19 09:35:00,162.53,4,19,1,2
6976,SUV,2023-02-14 22:08:00,2023-02-14 22:59:00,63.56,3,18,1,2
6977,SUV,2023-01-07 00:41:00,2023-01-07 01:59:00,135.14,5,37,1,2
6978,Car,2023-02-04 10:05:00,2023-02-04 10:35:00,34.97,5,18,1,1
6979,SUV,2023-08-13 15:16:00,2023-08-13 18:17:00,304.74,4,12,0,2
6980,Bike,2023-08-30 10:20:00,2023-08-30 11:30:00,127.18,4,4,1,1
6981,Bike,2023-04-16 15:18:00,2023-04-16 17:35:00,157.65,2,47,0,2
6982,Car,2023-01-27 02:44:00,2023-01-27 04:45:00,66.53,2,43,0,1
6983,SUV,2023-10-02 11:28:00,2023-10-02 12:33:00,112.13,5,27,0,0
6984,SUV,2023-03-05 01:28:00,2023-03-05 05:19:00,143.3,2,5,1,0
6985,SUV,2023-12-20 06:44:00,2023-12-20 09:48:00,355.12,3,6,0,1
6986,Truck,2023-11-12 22:20:00,2023-11-12 22:52:00,32.73,1,13,1,1
6987,SUV,2023-10-22 13:06:00,2023-10-22 14:24:00,54.7,5,23,1,0
6988,Bike,2023-04-10 20:56:00,2023-04-11 00:44:00,161.3,1,42,1,1
6989,Bike,2023-04-23 18:04:00,2023-04-23 19:41:00,162.84,2,25,0,1
6990,Truck,2023-01-19 05:32:00,2023-01-19 05:52:00,33.85,4,46,0,0
6991,Truck,2023-03-25 05:43:00,2023-03-25 08:28:00,205.65,5,4,1,1
6992,SUV,2023-07-30 23:22:00,2023-07-31 02:07:00,122.73,2,32,1,2
6993,Car,2023-08-04 18:07:00,2023-08-04 18:59:00,34.55,3,44,1,0
6994,Truck,2023-09-12 06:12:00,2023-09-12 08:03:00,97.13,5,15,1,2
6995,Truck,2023-03-27 11:17:00,2023-03-27 12:11:00,47.74,5,26,0,1
6996,SUV,2023-05-30 03:11:00,2023-05-30 06:25:00,158.67,4,42,0,1
6997,SUV,2023-07-16 01:57:00,2023-07-16 03:00:00,41.43,5,11,0,2
6998,Truck,2023-11-28 16:23:00,2023-11-28 17:20:00,43.26,4,9,0,1
6999,Car,2023-12-26 09:07:00,2023-12-26 11:28:00,117.95,2,11,0,1
7000,Truck,2023-10-25 14:05:00,2023-10-25 16:36:00,228.43,3,2,1,2
7001,SUV,2023-07-29 18:29:00,2023-07-29 20:29:00,68.26,3,45,1,1
7002,SUV,2023-11-20 13:02:00,2023-11-20 15:13:00,214.19,5,27,0,0
7003,Truck,2023-06-30 20:08:00,2023-06-30 23:36:00,276.59,5,26,1,2
7004,Car,2023-11-22 06:34:00,2023-11-22 08:08:00,160.82,2,8,0,2
7005,Truck,2023-12-01 00:47:00,2023-12-01 01:50:00,67.98,4,21,1,2
7006,Truck,2023-08-21 23:33:00,2023-08-22 02:38:00,118.5,3,21,1,2
7007,SUV,2023-10-13 03:47:00,2023-10-13 04:24:00,27.99,4,8,1,0
7008,Car,2023-02-23 00:32:00,2023-02-23 02:53:00,278.43,2,1,0,2
7009,Bike,2023-03-20 13:43:00,2023-03-20 14:44:00,44.22,3,38,0,2
7010,Car,2023-04-06 07:14:00,2023-04-06 10:30:00,262.44,3,13,0,1
7011,Truck,2023-11-09 11:10:00,2023-11-09 15:00:00,239.39,1,9,1,2
7012,Truck,2023-10-30 21:46:00,2023-10-30 22:11:00,26.82,2,28,1,1
7013,Truck,2023-07-07 23:41:00,2023-07-08 00:48:00,44.51,2,6,1,2
7014,Car,2023-03-25 23:00:00,2023-03-26 02:22:00,122.16,1,47,1,2
7015,SUV,2023-11-26 02:24:00,2023-11-26 05:18:00,123.16,4,23,1,0
7016,Truck,2023-07-17 10:53:00,2023-07-17 11:52:00,66.69,1,48,0,1
7017,Truck,2023-10-27 15:28:00,2023-10-27 16:53:00,70.12,2,36,0,0
7018,Car,2023-09-30 12:27:00,2023-09-30 16:27:00,231.53,4,17,1,1
7019,Bike,2023-12-15 21:09:00,2023-12-15 22:45:00,72.53,3,9,0,2
7020,Bike,2023-05-09 12:58:00,2023-05-09 14:21:00,80.24,1,12,1,0
7021,SUV,2023-08-02 12:25:00,2023-08-02 14:03:00,56.54,4,22,1,1
7022,SUV,2023-03-09 14:10:00,2023-03-09 16:50:00,157.12,4,12,0,1
7023,Truck,2023-08-07 02:01:00,2023-08-07 03:47:00,141.93,4,6,1,0
7024,Car,2023-02-27 22:06:00,2023-02-27 23:56:00,136.04,1,44,0,1
7025,Truck,2023-09-26 12:59:00,2023-09-26 16:08:00,373.46,3,9,0,2
7026,SUV,2023-05-09 23:36:00,2023-05-10 01:35:00,127.81,4,37,0,1
7027,Car,2023-08-03 07:34:00,2023-08-03 09:29:00,69.38,1,3,1,2
7028,Car,2023-01-30 06:15:00,2023-01-30 08:40:00,257.14,2,34,0,1
7029,SUV,2023-07-04 16:15:00,2023-07-04 20:04:00,389.26,1,8,1,0
7030,Bike,2023-01-15 21:33:00,2023-01-16 00:47:00,333.29,1,10,1,2
7031,Bike,2023-09-30 20:08:00,2023-09-30 20:45:00,26.92,1,47,1,1
7032,Car,2023-07-05 01:27:00,2023-07-05 03:39:00,142.78,4,41,1,2
7033,Truck,2023-01-15 22:51:00,2023-01-16 01:35:00,141.51,1,42,1,0
7034,Bike,2023-01-14 02:54:00,2023-01-14 06:15:00,135.41,2,43,1,1
7035,Truck,2023-02-27 18:01:00,2023-02-27 21:25:00,323.88,4,9,1,1
7036,Bike,2023-01-01 18:20:00,2023-01-01 19:06:00,90.55,2,14,1,2
7037,Bike,2023-12-07 07:00:00,2023-12-07 07:22:00,23.96,5,37,0,0
7038,Truck,2023-12-21 00:38:00,2023-12-21 01:52:00,141.68,1,27,0,0
7039,SUV,2023-11-22 14:18:00,2023-11-22 16:35:00,174.93,4,41,1,1
7040,Bike,2023-07-10 23:09:00,2023-07-11 01:16:00,233.79,4,32,1,2
7041,Bike,2023-07-26 15:51:00,2023-07-26 18:24:00,295.62,1,4,0,1
7042,Truck,2023-06-29 22:52:00,2023-06-29 23:39:00,40.17,3,2,0,1
7043,SUV,2023-03-26 07:10:00,2023-03-26 09:44:00,273.82,3,33,0,2
7044,Bike,2023-05-23 07:17:00,2023-05-23 07:47:00,20.6,2,21,0,0
7045,Bike,2023-03-20 17:56:00,2023-03-20 19:29:00,103.99,1,1,0,1
7046,SUV,2023-07-22 13:02:00,2023-07-22 16:52:00,274.73,1,44,0,1
7047,Bike,2023-08-20 05:07:00,2023-08-20 05:28:00,33.5,5,11,1,2
7048,SUV,2023-08-30 23:11:00,2023-08-31 02:53:00,419.21,3,1,0,2
7049,SUV,2023-07-28 05:42:00,2023-07-28 07:53:00,102.76,3,46,0,1
7050,Truck,2023-10-01 02:01:00,2023-10-01 03:30:00,92.28,1,11,0,0
7051,Car,2023-10-09 09:55:00,2023-10-09 13:14:00,105.71,2,7,0,2
7052,SUV,2023-01-14 03:29:00,2023-01-14 04:08:00,57.8,1,2,1,1
7053,Truck,2023-11-02 15:28:00,2023-11-02 18:24:00,305.5,2,15,1,0
7054,Car,2023-03-27 01:54:00,2023-03-27 02:35:00,52.64,3,8,1,2
7055,Bike,2023-09-05 14:47:00,2023-09-05 17:32:00,132.6,5,47,1,2
7056,Car,2023-03-04 16:25:00,2023-03-04 18:46:00,235.87,4,26,1,1
7057,SUV,2023-04-07 08:04:00,2023-04-07 11:43:00,339.57,3,40,1,2
7058,SUV,2023-06-05 23:14:00,2023-06-06 00:55:00,137.83,2,42,1,1
7059,SUV,2023-09-25 05:28:00,2023-09-25 06:03:00,59.95,1,35,1,2
7060,SUV,2023-01-21 04:49:00,2023-01-21 07:39:00,278.89,3,46,0,0
7061,SUV,2023-05-07 12:12:00,2023-05-07 15:45:00,322.55,5,41,0,0
7062,Truck,2023-08-13 22:23:00,2023-08-14 00:55:00,80.4,2,41,1,2
7063,SUV,2023-03-31 21:00:00,2023-03-31 22:22:00,159.29,1,21,1,1
7064,Truck,2023-01-08 03:31:00,2023-01-08 05:32:00,96.1,4,38,1,2
7065,Bike,2023-06-12 05:18:00,2023-06-12 08:21:00,300.34,2,8,0,1
7066,SUV,2023-06-13 17:06:00,2023-06-13 18:57:00,59.47,1,43,1,2
7067,SUV,2023-04-14 06:49:00,2023-04-14 07:42:00,38.28,4,32,1,0
7068,Car,2023-01-08 21:29:00,2023-01-09 01:13:00,414.85,1,8,1,1
7069,Bike,2023-01-17 02:50:00,2023-01-17 04:51:00,196.81,4,44,1,0
7070,SUV,2023-05-07 19:56:00,2023-05-07 22:09:00,207.97,4,10,0,0
7071,SUV,2023-12-30 08:44:00,2023-12-30 11:06:00,217.58,4,23,1,0
7072,Bike,2023-05-24 20:42:00,2023-05-24 21:06:00,41.25,1,4,0,2
7073,Truck,2023-07-20 05:48:00,2023-07-20 07:34:00,121.12,4,48,0,1
7074,SUV,2023-01-31 10:56:00,2023-01-31 11:45:00,61.42,2,38,1,0
7075,Car,2023-09-09 01:01:00,2023-09-09 01:42:00,45.63,5,30,0,1
7076,SUV,2023-06-25 10:06:00,2023-06-25 13:49:00,175.49,5,41,1,1
7077,Car,2023-08-27 03:05:00,2023-08-27 05:36:00,103.81,4,23,0,0
7078,Car,2023-04-23 23:15:00,2023-04-24 02:40:00,255.76,5,5,1,2
7079,SUV,2023-12-10 23:18:00,2023-12-10 23:54:00,54.74,5,21,0,0
7080,SUV,2023-05-09 12:16:00,2023-05-09 14:10:00,181.81,4,6,0,0
7081,Car,2023-05-12 02:27:00,2023-05-12 04:43:00,95.82,4,49,1,1
